datetime,adj_close,adj_close,adj_close,adj_close,adj_close,adj_close,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,open,open,open,open,open,open,volume,volume,volume,volume,volume,volume,symbol,month
2025-09-01 04:35:00+00:00,,126.30000305175781,,,347.6499938964844,736.75,,126.30000305175781,,,347.6499938964844,736.75,,126.80000305175781,,,347.6499938964844,737.9000244140625,,123.61000061035156,,,346.1499938964844,734.0999755859375,,123.61000061035156,,,347.6499938964844,734.2000122070312,,102154.0,,,1741.0,5116.0,KIMS,2025-09
2025-09-01 04:40:00+00:00,240.0,124.52999877929688,,,347.6499938964844,736.0499877929688,240.0,124.52999877929688,,,347.6499938964844,736.0499877929688,240.0,126.4000015258789,,,347.6499938964844,737.25,240.0,124.51000213623047,,,347.6499938964844,735.2999877929688,240.0,126.4000015258789,,,347.6499938964844,736.2000122070312,48.0,63613.0,,,0.0,2351.0,KIMS,2025-09
2025-09-01 04:45:00+00:00,240.61000061035156,124.16000366210938,,,348.6499938964844,737.1500244140625,240.61000061035156,124.16000366210938,,,348.6499938964844,737.1500244140625,240.61000061035156,124.79000091552734,,,348.6499938964844,739.4500122070312,240.0,123.5,,,347.6499938964844,736.3499755859375,240.0,124.79000091552734,,,347.6499938964844,737.0,97.0,56701.0,,,525.0,6627.0,KIMS,2025-09
2025-09-01 04:50:00+00:00,240.1300048828125,124.01000213623047,106.30000305175781,24.0,349.6499938964844,737.0999755859375,240.1300048828125,124.01000213623047,106.30000305175781,24.0,349.6499938964844,737.0999755859375,240.1300048828125,125.33999633789062,108.0,24.0,349.6499938964844,737.0999755859375,240.1300048828125,123.98999786376953,106.30000305175781,24.0,349.6499938964844,735.1500244140625,240.1300048828125,124.31999969482422,108.0,24.0,349.6499938964844,736.5,0.0,39687.0,44.0,1.0,495.0,1217.0,KIMS,2025-09
2025-09-01 04:55:00+00:00,240.5500030517578,124.0,,,344.04998779296875,738.4000244140625,240.5500030517578,124.0,,,344.04998779296875,738.4000244140625,240.5500030517578,125.0,,,349.6000061035156,738.4000244140625,240.5500030517578,124.0,,,344.04998779296875,736.4500122070312,240.5500030517578,124.19000244140625,,,349.6000061035156,736.5999755859375,2.0,46782.0,,,134.0,1603.0,KIMS,2025-09
2025-09-01 05:00:00+00:00,,124.19999694824219,,,,736.2000122070312,,124.19999694824219,,,,736.2000122070312,,124.23999786376953,,,,738.7000122070312,,123.55000305175781,,,,734.1500244140625,,124.23999786376953,,,,738.0999755859375,,31289.0,,,,3454.0,KIMS,2025-09
2025-09-01 05:05:00+00:00,240.1300048828125,124.38999938964844,,,345.0,732.8499755859375,240.1300048828125,124.38999938964844,,,345.0,732.8499755859375,240.1300048828125,125.0,,,348.6000061035156,736.2000122070312,240.1300048828125,124.20999908447266,,,344.29998779296875,732.2999877929688,240.1300048828125,124.20999908447266,,,344.29998779296875,735.5999755859375,9.0,32813.0,,,187.0,1236.0,KIMS,2025-09
2025-09-01 05:10:00+00:00,240.39999389648438,124.54000091552734,,,344.29998779296875,732.0499877929688,240.39999389648438,124.54000091552734,,,344.29998779296875,732.0499877929688,241.38999938964844,125.0,,,344.29998779296875,733.4000244140625,240.3699951171875,124.4000015258789,,,344.29998779296875,731.2000122070312,240.72000122070312,124.4000015258789,,,344.29998779296875,732.8499755859375,375.0,21537.0,,,200.0,733.0,KIMS,2025-09
2025-09-01 05:15:00+00:00,240.0,124.5999984741211,,,,733.7999877929688,240.0,124.5999984741211,,,,733.7999877929688,240.0,124.94999694824219,,,,734.4000244140625,240.0,124.22000122070312,,,,732.0499877929688,240.0,124.87999725341797,,,,732.7000122070312,331.0,17831.0,,,,1057.0,KIMS,2025-09
2025-09-01 05:20:00+00:00,240.57000732421875,127.95999908447266,,,,733.2999877929688,240.57000732421875,127.95999908447266,,,,733.2999877929688,240.57000732421875,127.95999908447266,,,,734.0,240.57000732421875,124.41999816894531,,,,732.7000122070312,240.57000732421875,124.5999984741211,,,,733.1500244140625,2.0,126216.0,,,,666.0,KIMS,2025-09
2025-09-01 05:25:00+00:00,,126.41000366210938,109.75,,348.6499938964844,733.0,,126.41000366210938,109.75,,348.6499938964844,733.0,,127.80000305175781,109.75,,348.6499938964844,733.8499755859375,,126.38999938964844,109.75,,348.6499938964844,731.8499755859375,,127.80000305175781,109.75,,348.6499938964844,733.0999755859375,,38405.0,2.0,,540.0,839.0,KIMS,2025-09
2025-09-01 05:30:00+00:00,241.25,125.3499984741211,109.75,,348.6499938964844,733.4500122070312,241.25,125.3499984741211,109.75,,348.6499938964844,733.4500122070312,241.25,126.45999908447266,109.75,,348.6499938964844,734.2000122070312,240.57000732421875,125.3499984741211,109.75,,348.6499938964844,733.0,240.57000732421875,126.41000366210938,109.75,,348.6499938964844,733.0,12.0,34671.0,49.0,,30.0,289.0,KIMS,2025-09
2025-09-01 05:35:00+00:00,,124.9800033569336,109.75,,345.20001220703125,731.2000122070312,,124.9800033569336,109.75,,345.20001220703125,731.2000122070312,,125.5,109.75,,348.6499938964844,732.75,,124.62000274658203,109.75,,345.20001220703125,730.75,,125.5,109.75,,348.6499938964844,732.0999755859375,,33543.0,0.0,,0.0,2015.0,KIMS,2025-09
2025-09-01 05:40:00+00:00,,124.72000122070312,,,348.6000061035156,732.0,,124.72000122070312,,,348.6000061035156,732.0,,125.0,,,348.6499938964844,732.0,,124.70999908447266,,,345.8500061035156,730.4500122070312,,124.70999908447266,,,345.8500061035156,731.2000122070312,,17563.0,,,266.0,303.0,KIMS,2025-09
2025-09-01 05:45:00+00:00,241.58999633789062,124.33000183105469,107.5,,346.1000061035156,731.0,241.58999633789062,124.33000183105469,107.5,,346.1000061035156,731.0,241.58999633789062,124.93000030517578,107.5,,348.6499938964844,731.9500122070312,241.58999633789062,123.80999755859375,107.5,,346.04998779296875,730.3499755859375,241.58999633789062,124.0199966430664,107.5,,346.04998779296875,731.5,200.0,29902.0,15.0,,122.0,1116.0,KIMS,2025-09
2025-09-01 05:50:00+00:00,,124.37000274658203,107.5,23.719999313354492,,730.5999755859375,,124.37000274658203,107.5,23.719999313354492,,730.5999755859375,,124.4000015258789,107.5,23.719999313354492,,732.0,,123.55999755859375,107.5,23.719999313354492,,730.1500244140625,,123.81999969482422,107.5,23.719999313354492,,731.0,,21541.0,25.0,78.0,,1034.0,KIMS,2025-09
2025-09-01 05:55:00+00:00,,124.05000305175781,,,346.5,732.0,,124.05000305175781,,,346.5,732.0,,124.44999694824219,,,346.5,733.0,,124.01000213623047,,,346.5,730.1500244140625,,124.12999725341797,,,346.5,730.5499877929688,,8192.0,,,116.0,9343.0,KIMS,2025-09
2025-09-01 06:00:00+00:00,241.0,124.19000244140625,,23.719999313354492,348.6499938964844,730.75,241.0,124.19000244140625,,23.719999313354492,348.6499938964844,730.75,241.0,124.29000091552734,,23.719999313354492,348.6499938964844,731.5999755859375,241.0,124.04000091552734,,23.719999313354492,348.6499938964844,730.2000122070312,241.0,124.19000244140625,,23.719999313354492,348.6499938964844,731.1500244140625,1.0,5954.0,,142.0,0.0,662.0,KIMS,2025-09
2025-09-01 06:05:00+00:00,240.75999450683594,123.5,,,347.3999938964844,729.75,240.75999450683594,123.5,,,347.3999938964844,729.75,241.0,124.19000244140625,,,348.6499938964844,730.6500244140625,240.75999450683594,123.5,,,347.0,729.75,241.0,124.05999755859375,,,347.0,730.25,40.0,16534.0,,,15.0,1098.0,KIMS,2025-09
2025-09-01 06:10:00+00:00,241.38999938964844,121.0,,,349.25,729.0,241.38999938964844,121.0,,,349.25,729.0,241.42999267578125,123.81999969482422,,,349.29998779296875,730.5999755859375,241.0,121.0,,,349.25,729.0,241.0,123.81999969482422,,,349.29998779296875,729.5499877929688,215.0,56066.0,,,1012.0,465.0,KIMS,2025-09
2025-09-01 06:15:00+00:00,241.42999267578125,119.9800033569336,,,349.25,729.9500122070312,241.42999267578125,119.9800033569336,,,349.25,729.9500122070312,241.42999267578125,120.9800033569336,,,349.25,729.9500122070312,241.42999267578125,118.68000030517578,,,349.25,728.9500122070312,241.42999267578125,120.9800033569336,,,349.25,729.0,0.0,53565.0,,,444.0,230.0,KIMS,2025-09
2025-09-01 06:20:00+00:00,,119.9000015258789,,,349.25,729.1500244140625,,119.9000015258789,,,349.25,729.1500244140625,,120.30000305175781,,,349.25,730.0999755859375,,119.5,,,349.25,729.0,,119.9800033569336,,,349.25,730.0499877929688,,28305.0,,,0.0,508.0,KIMS,2025-09
2025-09-01 06:25:00+00:00,240.80999755859375,119.80999755859375,,,,728.9500122070312,240.80999755859375,119.80999755859375,,,,728.9500122070312,240.80999755859375,120.0,,,,729.7999877929688,240.57000732421875,119.5999984741211,,,,728.1500244140625,240.5800018310547,120.0,,,,729.1500244140625,393.0,10183.0,,,,1348.0,KIMS,2025-09
2025-09-01 06:30:00+00:00,240.72999572753906,120.18000030517578,,,,729.4500122070312,240.72999572753906,120.18000030517578,,,,729.4500122070312,240.72999572753906,120.25,,,,729.7000122070312,240.72999572753906,119.9000015258789,,,,728.25,240.72999572753906,119.95999908447266,,,,728.9500122070312,16.0,11955.0,,,,231.0,KIMS,2025-09
2025-09-01 06:35:00+00:00,,120.1500015258789,,,,729.7000122070312,,120.1500015258789,,,,729.7000122070312,,120.18000030517578,,,,730.3499755859375,,120.05999755859375,,,,728.8499755859375,,120.18000030517578,,,,729.5,,2445.0,,,,1190.0,KIMS,2025-09
2025-09-01 06:40:00+00:00,240.9199981689453,119.80000305175781,,,347.5,730.0,240.9199981689453,119.80000305175781,,,347.5,730.0,240.9199981689453,120.1500015258789,,,347.5,732.5999755859375,240.82000732421875,119.5,,,347.5,729.2000122070312,240.82000732421875,120.1500015258789,,,347.5,729.3499755859375,342.0,11611.0,,,254.0,6791.0,KIMS,2025-09
2025-09-01 06:45:00+00:00,241.36000061035156,118.80999755859375,,,349.6000061035156,730.0,241.36000061035156,118.80999755859375,,,349.6000061035156,730.0,241.36000061035156,119.80000305175781,,,349.6000061035156,730.6500244140625,241.36000061035156,118.52999877929688,,,348.95001220703125,730.0,241.36000061035156,119.77999877929688,,,348.95001220703125,730.0,0.0,20296.0,,,598.0,213.0,KIMS,2025-09
2025-09-01 06:50:00+00:00,,119.0999984741211,107.55000305175781,,,728.75,,119.0999984741211,107.55000305175781,,,728.75,,119.18000030517578,107.55000305175781,,,730.75,,119.0,107.55000305175781,,,727.2000122070312,,119.0,107.55000305175781,,,730.0,,7200.0,5.0,,,9151.0,KIMS,2025-09
2025-09-01 06:55:00+00:00,240.27999877929688,120.8499984741211,,,349.5,730.75,240.27999877929688,120.8499984741211,,,349.5,730.75,240.27999877929688,120.8499984741211,,,349.5,730.75,240.27999877929688,119.0999984741211,,,349.5,728.4500122070312,240.27999877929688,119.0999984741211,,,349.5,728.5999755859375,40.0,20657.0,,,20.0,2594.0,KIMS,2025-09
2025-09-01 07:00:00+00:00,240.61000061035156,120.95999908447266,,23.709999084472656,347.79998779296875,730.5499877929688,240.61000061035156,120.95999908447266,,23.709999084472656,347.79998779296875,730.5499877929688,240.61000061035156,121.93000030517578,,23.739999771118164,347.79998779296875,731.1500244140625,240.0,120.55999755859375,,23.709999084472656,347.79998779296875,729.5499877929688,240.0,120.8499984741211,,23.739999771118164,347.79998779296875,730.2000122070312,183.0,25486.0,,94.0,0.0,3088.0,KIMS,2025-09
2025-09-01 07:05:00+00:00,,121.37000274658203,,23.709999084472656,,731.3499755859375,,121.37000274658203,,23.709999084472656,,731.3499755859375,,121.97000122070312,,23.709999084472656,,731.4500122070312,,121.05999755859375,,23.530000686645508,,729.7999877929688,,121.25,,23.709999084472656,,730.75,,9026.0,,1257.0,,3420.0,KIMS,2025-09
2025-09-01 07:10:00+00:00,240.61000061035156,120.86000061035156,,,349.95001220703125,730.8499755859375,240.61000061035156,120.86000061035156,,,349.95001220703125,730.8499755859375,240.61000061035156,121.73999786376953,,,349.95001220703125,731.5499877929688,240.61000061035156,120.01000213623047,,,349.95001220703125,730.7000122070312,240.61000061035156,121.25,,,349.95001220703125,731.3499755859375,10.0,6541.0,,,510.0,277.0,KIMS,2025-09
2025-09-01 07:15:00+00:00,240.61000061035156,121.55999755859375,,,350.0,730.3499755859375,240.61000061035156,121.55999755859375,,,350.0,730.3499755859375,240.61000061035156,121.58000183105469,,,350.0,731.0,240.61000061035156,120.01000213623047,,,350.0,729.3499755859375,240.61000061035156,120.55000305175781,,,350.0,730.8499755859375,1.0,3806.0,,,190.0,1467.0,KIMS,2025-09
2025-09-01 07:20:00+00:00,,122.33999633789062,109.5,,349.95001220703125,730.8499755859375,,122.33999633789062,109.5,,349.95001220703125,730.8499755859375,,122.33999633789062,109.5,,350.0,730.9500122070312,,121.45999908447266,109.5,,349.95001220703125,729.5499877929688,,121.55999755859375,109.5,,350.0,730.3499755859375,,7619.0,50.0,,11.0,270.0,KIMS,2025-09
2025-09-01 07:25:00+00:00,240.8699951171875,121.88999938964844,,,,730.9500122070312,240.8699951171875,121.88999938964844,,,,730.9500122070312,240.99000549316406,121.88999938964844,,,,731.0,240.8699951171875,121.5,,,,730.2000122070312,240.99000549316406,121.7300033569336,,,,730.4500122070312,44.0,8236.0,,,,584.0,KIMS,2025-09
2025-09-01 07:30:00+00:00,,121.9000015258789,109.5,,,730.5,,121.9000015258789,109.5,,,730.5,,122.06999969482422,109.5,,,731.0,,121.26000213623047,109.5,,,730.2999877929688,,121.87999725341797,109.5,,,730.5,,6515.0,0.0,,,411.0,KIMS,2025-09
2025-09-01 07:35:00+00:00,240.41000366210938,122.05000305175781,,,349.8500061035156,731.0,240.41000366210938,122.05000305175781,,,349.8500061035156,731.0,240.41000366210938,122.05000305175781,,,349.8500061035156,731.0,240.41000366210938,121.68000030517578,,,349.8500061035156,730.5499877929688,240.41000366210938,121.9000015258789,,,349.8500061035156,731.0,46.0,2550.0,,,3.0,867.0,KIMS,2025-09
2025-09-01 07:40:00+00:00,241.50999450683594,121.7699966430664,,,,730.25,241.50999450683594,121.7699966430664,,,,730.25,241.50999450683594,121.7699966430664,,,,731.0,240.9199981689453,121.2699966430664,,,,730.2000122070312,240.9199981689453,121.7699966430664,,,,731.0,112.0,4451.0,,,,370.0,KIMS,2025-09
2025-09-01 07:45:00+00:00,241.0,121.68000030517578,107.19999694824219,,,730.6500244140625,241.0,121.68000030517578,107.19999694824219,,,730.6500244140625,241.44000244140625,121.7699966430664,107.5999984741211,,,731.0,241.0,121.55000305175781,107.19999694824219,,,730.0,241.44000244140625,121.7699966430664,107.5999984741211,,,730.8499755859375,34.0,352.0,477.0,,,385.0,KIMS,2025-09
2025-09-01 07:50:00+00:00,,121.5999984741211,107.05000305175781,,,730.0499877929688,,121.5999984741211,107.05000305175781,,,730.0499877929688,,121.7699966430664,107.05000305175781,,,730.75,,121.26000213623047,107.05000305175781,,,729.5,,121.55000305175781,107.05000305175781,,,730.2000122070312,,2219.0,19.0,,,581.0,KIMS,2025-09
2025-09-01 07:55:00+00:00,,122.38999938964844,,23.989999771118164,349.8500061035156,731.2999877929688,,122.38999938964844,,23.989999771118164,349.8500061035156,731.2999877929688,,122.6500015258789,,23.989999771118164,349.8500061035156,732.2999877929688,,121.73999786376953,,23.989999771118164,348.1499938964844,729.5999755859375,,121.73999786376953,,23.989999771118164,348.1499938964844,730.5999755859375,,14874.0,,44.0,207.0,16941.0,KIMS,2025-09
2025-09-01 08:00:00+00:00,241.58999633789062,121.16000366210938,107.0,23.979999542236328,,731.4000244140625,241.58999633789062,121.16000366210938,107.0,23.979999542236328,,731.4000244140625,241.58999633789062,122.36000061035156,107.0999984741211,23.979999542236328,,732.0,241.58999633789062,120.69999694824219,107.0,23.979999542236328,,731.3499755859375,241.58999633789062,122.36000061035156,107.0999984741211,23.979999542236328,,732.0,146.0,10217.0,429.0,228.0,,963.0,KIMS,2025-09
2025-09-01 08:05:00+00:00,240.61000061035156,120.80000305175781,,,349.79998779296875,731.0,240.61000061035156,120.80000305175781,,,349.79998779296875,731.0,240.61000061035156,120.80000305175781,,,349.79998779296875,732.0,240.61000061035156,120.19999694824219,,,349.79998779296875,730.4500122070312,240.61000061035156,120.25,,,349.79998779296875,731.4500122070312,54.0,8222.0,,,8.0,624.0,KIMS,2025-09
2025-09-01 08:10:00+00:00,,120.69000244140625,,,349.95001220703125,729.5499877929688,,120.69000244140625,,,349.95001220703125,729.5499877929688,,120.80000305175781,,,349.95001220703125,731.0,,120.01000213623047,,,348.54998779296875,729.5499877929688,,120.01000213623047,,,349.79998779296875,731.0,,2654.0,,,549.0,225.0,KIMS,2025-09
2025-09-01 08:15:00+00:00,,122.0,,,350.0,730.7000122070312,,122.0,,,350.0,730.7000122070312,,122.76000213623047,,,350.0,730.7000122070312,,120.80000305175781,,,350.0,729.6500244140625,,120.80000305175781,,,350.0,730.1500244140625,,21099.0,,,1141.0,398.0,KIMS,2025-09
2025-09-01 08:20:00+00:00,,122.30000305175781,,,351.8500061035156,730.4000244140625,,122.30000305175781,,,351.8500061035156,730.4000244140625,,122.61000061035156,,,351.8500061035156,730.9000244140625,,121.3499984741211,,,351.8500061035156,729.9500122070312,,122.5999984741211,,,351.8500061035156,730.2000122070312,,6781.0,,,2005.0,589.0,KIMS,2025-09
2025-09-01 08:25:00+00:00,,121.12000274658203,107.0,,352.6499938964844,729.5499877929688,,121.12000274658203,107.0,,352.6499938964844,729.5499877929688,,122.5,107.0,,352.6499938964844,730.7000122070312,,121.12000274658203,107.0,,352.0,729.2999877929688,,122.30000305175781,107.0,,352.0,730.4000244140625,,5097.0,92.0,,0.0,1060.0,KIMS,2025-09
2025-09-01 08:30:00+00:00,241.5399932861328,121.83999633789062,109.44999694824219,23.979999542236328,352.6499938964844,731.4500122070312,241.5399932861328,121.83999633789062,109.44999694824219,23.979999542236328,352.6499938964844,731.4500122070312,241.5399932861328,122.4000015258789,109.44999694824219,23.979999542236328,352.6499938964844,732.0,241.5399932861328,121.11000061035156,109.44999694824219,23.979999542236328,352.6499938964844,729.5,241.5399932861328,121.11000061035156,109.44999694824219,23.979999542236328,352.6499938964844,729.5499877929688,11.0,5178.0,5.0,1.0,238.0,1880.0,KIMS,2025-09
2025-09-01 08:35:00+00:00,241.1999969482422,123.19999694824219,,,350.25,732.0,241.1999969482422,123.19999694824219,,,350.25,732.0,241.1999969482422,123.19999694824219,,,353.0,732.0,241.1999969482422,121.80000305175781,,,350.25,731.1500244140625,241.1999969482422,121.83000183105469,,,353.0,731.75,5.0,14902.0,,,891.0,693.0,KIMS,2025-09
2025-09-01 08:40:00+00:00,241.6699981689453,123.19999694824219,,,353.0,732.7999877929688,241.6699981689453,123.19999694824219,,,353.0,732.7999877929688,241.6699981689453,123.69999694824219,,,353.0,732.9500122070312,241.6699981689453,122.91999816894531,,,350.5,731.6500244140625,241.6699981689453,123.19999694824219,,,350.5,731.7000122070312,26.0,18894.0,,,627.0,737.0,KIMS,2025-09
2025-09-01 08:45:00+00:00,240.5399932861328,123.33999633789062,,,352.95001220703125,731.5999755859375,240.5399932861328,123.33999633789062,,,352.95001220703125,731.5999755859375,240.5399932861328,123.56999969482422,,,352.95001220703125,732.9000244140625,240.5399932861328,122.30000305175781,,,352.95001220703125,731.5999755859375,240.5399932861328,123.56999969482422,,,352.95001220703125,732.9000244140625,98.0,9521.0,,,86.0,1189.0,KIMS,2025-09
2025-09-01 08:50:00+00:00,,123.25,109.44999694824219,,354.5,728.9000244140625,,123.25,109.44999694824219,,354.5,728.9000244140625,,123.80000305175781,109.44999694824219,,354.5,731.9000244140625,,123.25,109.44999694824219,,353.0,726.6500244140625,,123.4000015258789,109.44999694824219,,353.0,731.9000244140625,,36628.0,10.0,,3931.0,44538.0,KIMS,2025-09
2025-09-01 08:55:00+00:00,,123.0999984741211,,,354.5,727.7999877929688,,123.0999984741211,,,354.5,727.7999877929688,,123.8499984741211,,,354.5,727.7999877929688,,123.0999984741211,,,354.5,727.0,,123.69000244140625,,,354.5,727.7999877929688,,20948.0,,,0.0,1135.0,KIMS,2025-09
2025-09-01 09:00:00+00:00,,123.30000305175781,,,353.79998779296875,727.2999877929688,,123.30000305175781,,,353.79998779296875,727.2999877929688,,123.68000030517578,,,353.79998779296875,729.3499755859375,,122.62000274658203,,,353.79998779296875,725.9000244140625,,123.19000244140625,,,353.79998779296875,727.7999877929688,,8265.0,,,5999.0,2693.0,KIMS,2025-09
2025-09-01 09:05:00+00:00,240.97999572753906,123.80000305175781,,,354.5,725.5,240.97999572753906,123.80000305175781,,,354.5,725.5,241.57000732421875,123.8499984741211,,,354.5,727.4500122070312,240.97999572753906,123.5,,,354.5,725.5,241.57000732421875,123.69000244140625,,,354.5,727.3499755859375,418.0,10988.0,,,0.0,765.0,KIMS,2025-09
2025-09-01 09:10:00+00:00,,123.76000213623047,,,354.5,728.7000122070312,,123.76000213623047,,,354.5,728.7000122070312,,123.8499984741211,,,354.5,729.5,,123.55999755859375,,,354.0,725.0,,123.8499984741211,,,354.5,725.0,,9523.0,,,25.0,2478.0,KIMS,2025-09
2025-09-01 09:15:00+00:00,242.5,124.80000305175781,,,354.8999938964844,728.4000244140625,242.5,124.80000305175781,,,354.8999938964844,728.4000244140625,242.5,124.98999786376953,,,354.8999938964844,728.7000122070312,241.7899932861328,123.55999755859375,,,354.0,727.2999877929688,241.7899932861328,123.55999755859375,,,354.5,728.6500244140625,436.0,47840.0,,,2004.0,2904.0,KIMS,2025-09
2025-09-01 09:20:00+00:00,242.82000732421875,124.94999694824219,,,354.8999938964844,727.5,242.82000732421875,124.94999694824219,,,354.8999938964844,727.5,242.82000732421875,124.98999786376953,,,354.8999938964844,729.2000122070312,242.82000732421875,124.12000274658203,,,353.79998779296875,727.0499877929688,242.82000732421875,124.80000305175781,,,354.0,728.4000244140625,98.0,36195.0,,,53.0,4175.0,KIMS,2025-09
2025-09-01 09:25:00+00:00,242.82000732421875,123.0,,,355.70001220703125,727.0,242.82000732421875,123.0,,,355.70001220703125,727.0,242.82000732421875,124.86000061035156,,,355.70001220703125,727.5499877929688,242.82000732421875,122.51000213623047,,,354.8999938964844,725.7999877929688,242.82000732421875,124.80000305175781,,,354.8999938964844,727.0,29.0,42906.0,,,1034.0,1910.0,KIMS,2025-09
2025-09-01 09:30:00+00:00,242.82000732421875,122.69000244140625,,,,726.5,242.82000732421875,122.69000244140625,,,,726.5,242.89999389648438,123.41999816894531,,,,726.9000244140625,242.82000732421875,121.68000030517578,,,,726.0999755859375,242.82000732421875,122.88999938964844,,,,726.8499755859375,100.0,69933.0,,,,1032.0,KIMS,2025-09
2025-09-01 09:35:00+00:00,242.8300018310547,122.43000030517578,109.3499984741211,23.6299991607666,353.79998779296875,726.5999755859375,242.8300018310547,122.43000030517578,109.3499984741211,23.6299991607666,353.79998779296875,726.5999755859375,242.8300018310547,122.75,109.3499984741211,23.6299991607666,354.95001220703125,729.0,242.8300018310547,121.0,109.3499984741211,23.6299991607666,353.79998779296875,726.2000122070312,242.8300018310547,122.22000122070312,109.3499984741211,23.6299991607666,354.95001220703125,726.3499755859375,6.0,56716.0,1.0,326.0,178.0,5557.0,KIMS,2025-09
